Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar.radiation,Next_Tmax
29.2,21.6,35.05941,81.30862,29.48064,20.8897,5.268736,40.801686,0.129928057,0.367589105,0.075203994,0,0,0,0,0,37.4697,126.91,52.518,1.5629,4557.606,28.9
29.6,21.3,38.3788,88.9323,28.42231,19.94875,5.214372,74.926746,0.095863314,0.393457548,0.053074839,0,0,0,0,0,37.4967,126.826,50.9312,0.4125,4588.737,29.3
29.4,20.1,39.15611,89.32336,28.05798,19.9066,5.538763,54.757237,0.118284158,0.335242943,0.102844598,0,0,0,0,0,37.4562,126.955,208.507,5.1782,4495.878,27.8
29.7,22.7,32.73991,73.4371,30.00842,20.50524,4.90911,48.734299,0.071675662,0.262983103,0.090812345,0.020783938,0,0,0,0,37.5372,127.085,28.7,0.6233,4583.643,28.9
29.2,19.8,34.3275,68.6846,29.28192,20.36352,6.053479,24.141172,0.0624892,0.325499845,0.067158465,0.001383323,0,0,0,0,37.5507,126.988,132.118,0.5931,4622.217,27.6
29.7,22.4,32.96444,68.27148,29.91419,20.22561,4.908803,29.777107,0.066423832,0.255808505,0.102149901,0.01897564,0,0,0,0,37.5776,127.083,59.8324,2.6865,4553.02,27.5
29.7,22.3,31.07196,75.44897,30.17538,21.61439,5.663307,13.180915,0.123924642,0.363383155,0.060405966,0,0,0,0,0,37.4967,126.927,30.968,0.618,4563.607,29.6
29,21.2,35.35388,66.26214,29.65994,21.43673,5.819007,27.102585,0.083334013,0.329765248,0.018209443,0,0,0,0,0,37.5507,126.937,30.0464,0.8552,4587.454,29.7
28.4,21.2,37.7721,88.90648,28.73845,19.97321,5.11476,70.646737,0.119133432,0.304951072,0.147504837,0.000351212,0,0,0,0,37.4697,126.995,82.2912,2.2579,4526.641,26.5
29.1,19.4,40.96663,84.10835,28.80121,18.05326,4.804951,103.806364,0.036017728,0.236654088,0.076734975,0.00996341,0,0,0,0,37.6181,127.099,53.4712,0.697,4578.496,27.1
30.2,22.5,37.02985,85.22909,29.00749,19.67194,5.282749,77.458052,0.113372201,0.290048055,0.116955569,0.002625046,0,0,0,0,37.4832,127.024,56.4448,1.2313,4554.502,29.5
29.8,20.3,36.55694,70.87138,29.08003,20.82625,5.820806,38.088864,0.091590852,0.296517599,0.018784361,0,0,0,0,0,37.5776,126.938,75.0924,1.7678,4612.764,27.9
29.8,21.9,45.87823,87.58361,26.79619,19.02081,6.4837,78.069266,0.056202758,0.25442643,0.04387627,0,0,0,0,0,37.6181,127.004,146.554,4.7296,4671.2,28.1
29.5,22.1,33.13232,68.32826,30.27597,20.93343,5.531228,13.252546,0.062545909,0.297503335,0.07501559,0.000963679,0,0,0,0,37.5507,127.04,26.298,0.5721,4573.437,28.3
30,22.6,36.64601,77.18903,29.50718,20.10095,4.917385,71.019848,0.069557652,0.260701613,0.045493027,0.016138031,0,0,0,0,37.5102,127.086,21.9668,0.1332,4559.627,29.5
30.8,22.2,42.82362,77.95695,28.63043,21.69079,5.328832,68.855323,0.108117703,0.359575303,0.024590972,0,0,0,0,0,37.5372,126.891,15.5876,0.1554,4560.961,28.9
30.4,22.3,36.3959,75.75074,29.47133,21.70145,5.594703,38.57978,0.104750399,0.365238984,0.033137835,0,0,0,0,0,37.5237,126.909,17.2956,0.2223,4556.237,28.6
29.7,22.4,32.75841,70.4831,30.25168,21.33378,5.868873,17.46431,0.0807166,0.354108566,0.071116113,0.001032677,0,0,0,0,37.5237,126.97,19.5844,0.2713,4568.769,28.8
24.3,18.4,46.56129,94.19632,27.26198,19.134,6.75083,68.604191,0.013578779,0.128080025,0.033458416,0.004886729,0,0,0,0,37.6046,126.991,212.335,2.785,4692.945,26.8
26.8,16.8,41.48592,93.8136,29.23915,20.32197,4.806134,48.921832,0.09137217,0.224784361,0.041738709,0.006967209,0,0,0,0,37.6046,127.032,44.7624,0.5141,4542.624,30.1
26.8,19.1,36.27789,88.10394,30.40466,20.8879,5.062535,11.739834,0.071615695,0.210403025,0.02869727,0.007258675,0,0,0,0,37.5776,127.058,33.3068,0.2661,4537.61,29.8
28,19.1,49.46831,99.6444,27.69812,18.90978,5.716791,65.987873,0.051229862,0.227391465,0.132159761,0.005253406,0,0.0000415,0,0,37.645,127.022,45.716,2.5348,4527.242,30.4
27.6,18.4,45.0521,95.39053,28.46873,20.17956,4.473962,92.64471,0.043715208,0.192304735,0.018121011,0.031475714,0,0,0,0.009566978,37.5507,127.135,35.038,0.5055,4524.761,29.4
28.3,20.6,33.16518,90.11126,30.23141,20.56115,5.46934,40.177341,0.044064349,0.163325133,0.001976206,0.006944444,0,0,0,0,37.5102,127.042,54.6384,0.1457,4538.214,29.9
28,20.9,54.16326,90.19602,27.60104,21.41053,4.972811,96.132916,0.048862286,0.178801144,0.012578594,0.003472222,0,0,0,0,37.5776,126.838,12.37,0.0985,4519.287,29.9
27.9,19.7,44.4029,90.60746,29.35188,20.40124,5.353907,38.123917,0.018027127,0.177907295,0.005331816,0.005471221,0,0,0,0,37.4697,126.91,52.518,1.5629,4518.489,30.1
28.8,19.4,51.52748,94.91553,28.17336,19.92762,5.253491,72.352507,0.008796171,0.176154398,0.025249647,0.004327551,0,0,0,0,37.4967,126.826,50.9312,0.4125,4549.967,30.1
27.8,17.7,41.35563,92.04439,28.12801,19.37432,5.822217,53.394791,0.018397511,0.131767948,0.006686447,0.006069065,0,0,0,0,37.4562,126.955,208.507,5.1782,4454.896,29.4
28.9,20.1,36.87326,89.39903,30.18374,20.87494,5.215054,46.333198,0.050623682,0.178878292,0.006802264,0.020060986,0,0,0,0.000584899,37.5372,127.085,28.7,0.6233,4545.048,30.8
25.7,19.1,37.10486,87.91531,29.53132,20.58023,6.218768,22.024235,0.035522473,0.151346643,0.007044714,0.006400916,0,0,0,0,37.5507,126.988,132.118,0.5931,4583.095,30.6
26.6,19.8,36.67135,90.16544,30.23024,20.48023,4.783349,26.685919,0.060715431,0.237178276,0.01764825,0.01268856,0,0,0,0.0000692,37.5776,127.083,59.8324,2.6865,4513.875,29.8
28.6,20.3,36.94666,85.50781,29.97131,21.4081,5.539468,12.138906,0.030486404,0.15488595,0.003168278,0.005208333,0,0,0,0,37.4967,126.927,30.968,0.618,4524.741,30.6
29,20.2,39.40921,84.50329,29.65741,21.60664,5.858946,25.15557,0.053825536,0.162815077,0.008613451,0.005208333,0,0,0,0,37.5507,126.937,30.0464,0.8552,4548.878,30.7
25.9,17.7,39.07415,94.06871,28.94622,19.50163,5.210088,72.992409,0.021314507,0.151565255,0.007740849,0.006398025,0,0,0,0,37.4697,126.995,82.2912,2.2579,4486.966,29.7
26.6,15.4,45.75736,96.71246,28.88453,19.21291,4.591816,102.572872,0.043828897,0.215390828,0.052126572,0.017389211,0,0,0,0,37.6181,127.099,53.4712,0.697,4539.617,29.1
29.4,19.6,38.63993,93.98779,29.30871,19.69458,5.472068,82.170177,0.033124251,0.156045149,0.002022727,0.006941058,0,0,0,0,37.4832,127.024,56.4448,1.2313,4515.307,32
27,19.5,41.4719,87.05698,29.10743,21.05813,5.922294,35.904755,0.055784893,0.134875465,0.01668813,0.005156216,0,0,0,0,37.5776,126.938,75.0924,1.7678,4574.114,31
27.3,19.4,49.72736,98.47145,26.98512,19.03599,6.66977,66.655605,0.005851201,0.151119642,0.062052359,0.005561204,0,0,0,0,37.6181,127.004,146.554,4.7296,4632.917,29.5
27.8,20.8,34.83227,87.5531,30.6069,21.14161,5.655685,11.950614,0.045909665,0.174577074,0.003377,0.006907824,0,0,0,0,37.5507,127.04,26.298,0.5721,4534.741,29.7
27.1,20.5,40.68686,90.93732,29.29521,20.75652,5.088795,67.225853,0.0427641,0.174175708,0.0000863,0.010085329,0,0,0,0,37.5102,127.086,21.9668,0.1332,4520.792,31.4
28.8,21.6,46.36672,85.87709,28.42578,21.72029,5.192786,66.574316,0.035245496,0.151173362,0.00179589,0.004628576,0,0,0,0,37.5372,126.891,15.5876,0.1554,4522.185,31
28,21.9,40.89608,85.04205,29.29135,21.69301,5.384186,36.594569,0.037852816,0.149931795,0.000828871,0.005156421,0,0,0,0,37.5237,126.909,17.2956,0.2223,4517.387,31.4
28.2,20.6,34.55037,86.36057,30.57528,21.28651,5.775803,15.348755,0.050512591,0.16033461,0.002322374,0.005989987,0,0,0,0,37.5237,126.97,19.5844,0.2713,4530.069,30.8
25.4,17.8,40.9078,89.64037,28.03743,19.4094,6.770642,80.84196,0.038891858,0.004418098,0.01501985,0.025856834,0,0,0,0,37.6046,126.991,212.335,2.785,4654.086,28.3
29.5,17.2,36.19043,86.95824,30.10705,20.94271,5.316076,57.19428,0.019892406,0.005878599,0.025379215,0.024815249,0,0,0.000744334,0,37.6046,127.032,44.7624,0.5141,4503.432,30.9
28.9,19,30.83946,82.57873,31.23498,21.34418,5.727989,13.443025,0.036169458,0.002400731,0.036165883,0.025674689,0,0,0,0,37.5776,127.058,33.3068,0.2661,4498.44,30.4
29.7,19.2,45.93506,93.50496,28.17224,19.87591,6.23788,95.407246,0.041214201,0.02400109,0.099803944,0.026302345,0,0,1.352094889,0,37.645,127.022,45.716,2.5348,4488.111,31.1
29,19,38.27473,93.00564,29.59136,20.45072,5.040015,113.28166,0.024338381,0.012803339,0.090885764,0.057404617,0,0,0,0,37.5507,127.135,35.038,0.5055,4485.425,30.3
29.6,20.1,34.0603,81.99684,30.5521,21.64238,5.95652,48.729985,0.023652065,0.004725287,0.047859335,0.030849497,0,0,0,0,37.5102,127.042,54.6384,0.1457,4498.84,30.3
29.6,21.7,45.61642,88.82539,28.33799,21.28044,4.761865,108.849052,0.054066508,0.001962339,0.029527713,0.018654637,0,0,0,0,37.5776,126.838,12.37,0.0985,4480.062,30
29.3,19.7,36.06182,85.07449,29.9326,20.66264,5.564157,42.984007,0.03509365,0.0000267,0.017839793,0.029761195,0,0,0,0,37.4697,126.91,52.518,1.5629,4478.937,31
29.7,19.3,43.17065,91.2243,28.54596,20.40655,5.12419,80.668469,0.038925863,0.0000651,0.027238044,0.041093216,0,0,0,0,37.4967,126.826,50.9312,0.4125,4510.757,30.5
28.7,17.9,37.53549,88.38216,28.72522,19.96127,6.136245,60.594574,0.027934784,0.000351445,0.036911202,0.018347501,0,0,0,0,37.4562,126.955,208.507,5.1782,4413.5,29.9
30.5,19.7,32.65659,84.12814,30.99004,21.56609,5.334574,54.182289,0.029555044,0.015179317,0.024831067,0.039429238,0,0,0,0,37.5372,127.085,28.7,0.6233,4506.012,31.3
30.2,19,33.04333,80.88519,30.08267,21.21932,6.526458,25.04732,0.0438984,0.00159282,0.014802195,0.028265412,0,0,0,0,37.5507,126.988,132.118,0.5931,4543.53,31
29.3,19.5,31.71535,84.90784,31.05243,20.82166,5.380786,31.056451,0.033412516,0.003328459,0.040449745,0.030258242,0,0,0,0,37.5776,127.083,59.8324,2.6865,4474.297,31.1
30.6,19.8,33.84072,76.54623,30.60283,22.38152,6.054576,14.191253,0.026699838,0.00322901,0.018759791,0.037261562,0,0,0,0,37.4967,126.927,30.968,0.618,4485.438,31.1
30.4,19.9,35.77363,77.67426,30.33172,22.35891,6.143442,29.166851,0.04028933,0.000933801,0.018941502,0.035732112,0,0,0,0,37.5507,126.937,30.0464,0.8552,4509.859,30.7
28.8,18,37.36451,90.00015,29.39705,20.33345,5.807248,84.463281,0.014243375,0.001765814,0.031476841,0.017602242,0,0,0.000851781,0,37.4697,126.995,82.2912,2.2579,4446.866,29.2
28.9,16.5,39.76587,94.22329,29.92639,18.99953,4.85153,107.957707,0.011689192,0.004782731,0.021279583,0.036471757,0,0,0,0,37.6181,127.099,53.4712,0.697,4500.299,30.3
30.6,19.9,36.43734,90.25284,29.79174,20.23983,5.73561,86.576735,0.014432692,0.006975055,0.041789596,0.02455932,0,0,0,0,37.4832,127.024,56.4448,1.2313,4475.679,31.8
30.7,19.4,35.47412,79.58223,29.93316,21.6969,5.982579,40.680075,0.049929029,0,0.018052016,0.033166819,0,0,0,0,37.5776,126.938,75.0924,1.7678,4535.02,31
29.1,19.2,44.16943,89.5757,27.67634,19.96294,6.796009,87.857683,0.038392074,0.022953523,0.047324168,0.024289891,0,0,0.057025939,0,37.6181,127.004,146.554,4.7296,4594.163,30.9
29.5,20.4,30.44896,81.13049,31.17609,21.72525,6.100404,13.600642,0.040429117,0.012444297,0.02588755,0.026053118,0,0,0,0,37.5507,127.04,26.298,0.5721,4495.605,30.4
30.6,20.5,35.17524,86.76908,30.41005,21.3142,5.185316,80.022465,0.020468574,0.016976495,0.064230889,0.048595198,0,0,0,0,37.5102,127.086,21.9668,0.1332,4481.519,31.8
31,21,40.81309,79.65144,29.10652,22.57308,5.555027,78.188213,0.046383992,0.00151129,0.023671009,0.033598579,0,0,0,0,37.5372,126.891,15.5876,0.1554,4482.97,31.5
30.9,21.7,37.06857,76.88426,29.92006,22.71604,5.876675,43.061983,0.035439253,0.004111481,0.019208109,0.03841401,0,0,0,0,37.5237,126.909,17.2956,0.2223,4478.101,31
30.3,20.3,33.00909,77.90157,30.93544,22.46695,6.238855,18.402047,0.030474992,0.00964623,0.021066794,0.032663811,0,0,0,0,37.5237,126.97,19.5844,0.2713,4490.929,31.3
27.5,19.5,36.73177,89.40485,28.95835,20.00289,6.328301,107.322129,0.022760742,0,0.074437002,0.172632428,1.51567013,0,0,0.000101787,37.6046,126.991,212.335,2.785,4614.761,28.3
30.4,18.1,34.0881,91.6368,31.30679,21.15684,6.586502,62.596932,0.052720782,0.015341287,0.075771994,0.098689,0.096224936,0,0,0,37.6046,127.032,44.7624,0.5141,4463.794,31.1
30,20.4,28.69041,87.1802,32.14782,21.7703,6.552136,13.590049,0.015024558,0.011583273,0.081712265,0.112775871,0,0,0,0,37.5776,127.058,33.3068,0.2661,4458.825,30.6
30.6,20.6,42.77594,97.40948,29.48928,20.62509,7.536014,117.685676,0.009303932,0.000217009,0.010614465,0.147064088,1.288780275,0,0,0,37.645,127.022,45.716,2.5348,4448.519,31.3
29.9,19.8,41.73478,93.61201,30.37683,20.94344,6.886518,120.556711,0.020698255,0.003063268,0.048805688,0.138854178,0,0,0,0,37.5507,127.135,35.038,0.5055,4445.646,31.2
29.8,21.6,33.53109,82.36663,31.32721,22.26373,6.489819,49.788104,0.021398417,0.000803207,0.145655408,0.113026848,0,0,0,0,37.5102,127.042,54.6384,0.1457,4459.023,31.6
29.3,21.6,42.24219,89.45157,30.24832,21.16124,4.82346,110.003969,0.015362081,0.0000655,0.092952652,0.242289609,0,0,0,0.037722409,37.5776,126.838,12.37,0.0985,4440.394,30.6
30.2,21,37.94811,82.87408,31.32382,22.52459,6.322786,42.046229,0.024123444,0.000291543,0.100107107,0.124071892,0,0,0,0,37.4697,126.91,52.518,1.5629,4438.944,31.3
29.1,20.4,41.46189,91.80424,30.63973,21.62251,5.643205,81.71079,0.015233336,0.0000562,0.158608271,0.181425874,0,0,0,0.004805803,37.4967,126.826,50.9312,0.4125,4471.101,31.2
29.4,18.4,42.56474,91.75615,29.56372,20.38404,6.459143,56.3793,0.042261505,0.003482061,0.073726095,0.120007362,0,0,0,0,37.4562,126.955,208.507,5.1782,4371.685,30.3
30.2,20.9,34.84083,84.80643,31.52714,22.03153,6.160689,56.901708,0.019018921,0.00123451,0.080413268,0.102163333,0,0,0,0,37.5372,127.085,28.7,0.6233,4466.529,31.5
29.6,20.1,27.23142,83.34733,31.36408,21.63231,7.082429,25.438877,0.023205735,0.000179159,0.097893291,0.145359152,0,0,0,0,37.5507,126.988,132.118,0.5931,4503.518,30.7
30.3,21,31.87414,88.54829,31.64808,21.23922,6.088303,31.739039,0.018073168,0.009043421,0.054054264,0.118182428,0,0,0,0,37.5776,127.083,59.8324,2.6865,4434.278,31.4
30.2,21.4,32.59966,77.82944,32.04794,23.05819,6.735195,14.986199,0.041473869,0.000811541,0.068268331,0.129012484,0,0,0,0,37.4967,126.927,30.968,0.618,4445.691,31.4
30.3,21.4,30.47749,78.94482,32.14619,22.58612,6.356376,30.433177,0.032492355,0,0.133749715,0.197459155,0.000516767,0,0,0,37.5507,126.937,30.0464,0.8552,4470.393,31.4
28.2,19,39.20888,93.47289,30.19901,20.92713,6.072764,77.505745,0.046126034,0.008969345,0.063763564,0.110087002,0,0,0,0,37.4697,126.995,82.2912,2.2579,4406.334,30.5
29.2,16.5,39.14864,95.43713,30.68562,19.8315,5.282401,111.416945,0.01734831,0.001707664,0.085770557,0.073554332,0.005608716,0,0,0,37.6181,127.099,53.4712,0.697,4460.537,31
30.5,21.4,39.34465,90.04229,30.54298,21.47769,5.931301,81.691942,0.027666106,0.009706207,0.088930357,0.110132346,0,0,0,0,37.4832,127.024,56.4448,1.2313,4435.612,33.6
30.9,19.9,32.10966,83.34133,31.6015,21.45049,6.170483,42.715895,0.029929121,0,0.125292612,0.154465784,0.011567215,0,0,0,37.5776,126.938,75.0924,1.7678,4495.474,31
30,20.5,38.79444,93.05794,28.60293,20.63339,8.186302,131.914993,0.038911517,0.00000902,0.023766861,0.187464971,2.328352494,0,0,0,37.6181,127.004,146.554,4.7296,4554.965,31.2
29.7,21.4,27.36586,84.68742,32.07683,22.09369,6.928418,13.902045,0.014464981,0.003057471,0.085270812,0.110551587,0,0,0,0,37.5507,127.04,26.298,0.5721,4456.024,31.2
30.7,21.5,37.58892,87.53619,31.17918,22.04384,6.172194,83.696536,0.020818735,0.009618928,0.153245868,0.112323804,0,0,0,0,37.5102,127.086,21.9668,0.1332,4441.804,32.2
31,21.6,38.33994,82.79581,31.19641,22.15529,6.181796,82.425589,0.031529507,0,0.151541061,0.187720263,0,0,0,0.006300077,37.5372,126.891,15.5876,0.1554,4443.314,32.6
29.9,22.5,35.6594,78.3171,31.79724,22.91882,6.595878,46.196963,0.037394606,0,0.125974396,0.150036602,0,0,0,0.001798521,37.5237,126.909,17.2956,0.2223,4438.374,31.5
30,21.5,28.52485,80.03513,32.08109,22.77947,6.648663,19.610624,0.03348543,0.000814301,0.111657589,0.156047135,0,0,0,0,37.5237,126.97,19.5844,0.2713,4451.345,31.6
23.8,20.5,81.36594,97.7768,25.1634,21.49122,10.09218,49.573539,0.538257716,0.855427651,0.76049572,0.877225477,0.002938658,1.402207709,0.224499806,7.328585049,37.6046,126.991,212.335,2.785,5987.719,24.2
27,22.5,75.48317,97.07275,26.8547,22.8751,7.479369,54.22583,0.495239605,0.91044264,0.7592654,0.905232554,0.000139563,0.526296675,0.188180984,7.77599591,37.6046,127.032,44.7624,0.5141,5863.956,26.3
27.4,22.5,72.55363,94.43672,27.32517,23.13429,7.78599,51.496603,0.469410526,0.919618969,0.724353609,0.888254291,0,0.181634769,0.230920892,8.16183422,37.5776,127.058,33.3068,0.2661,5858.202,28.2
27.3,23.3,81.66199,99.35729,26.54546,22.44169,8.951373,45.170549,0.484267453,0.877531353,0.845718697,0.929150772,0.00424604,1.391228074,0.206177775,7.175917029,37.645,127.022,45.716,2.5348,5851.575,27.2
27.5,22.4,76.88834,96.93929,26.85657,23.1063,7.747988,60.513687,0.425376224,0.890265928,0.676612654,0.859295777,0,0.193185344,0.24573446,6.757344504,37.5507,127.135,35.038,0.5055,5854.147,27.9
27.6,22.9,71.95486,91.41212,26.90443,23.46622,7.581558,51.021632,0.477476115,0.878723426,0.664898842,0.877357312,0,0.099435184,0.250258606,8.203070879,37.5102,127.042,54.6384,0.1457,5868.375,28.4
26.5,22.8,79.14179,95.57396,26.44985,23.08243,7.48745,61.987291,0.565265691,0.924427662,0.721863847,0.871569697,0.006408578,0.287988186,0.239232048,8.034396509,37.5776,126.838,12.37,0.0985,5843.854,26.9
26.6,22.3,75.55405,91.06613,26.61687,23.30809,7.753151,35.40251,0.529024077,0.854648481,0.69270278,0.904424976,0,0.301281767,0.328131062,9.543442905,37.4697,126.91,52.518,1.5629,5858.526,27.6
27.5,22.4,77.00889,92.63247,26.33037,22.7091,7.894951,36.652067,0.548137563,0.914149099,0.712762778,0.905516297,0,0.214165803,0.246593104,10.28112733,37.4967,126.826,50.9312,0.4125,5871.545,27.9
26,21.4,76.36624,91.59459,25.27224,22.05034,7.685875,41.526151,0.497846806,0.804080419,0.654613881,0.849141858,0,0.18880846,0.3313163,8.289955258,37.4562,126.955,208.507,5.1782,5887.616,26.7
27,21.9,73.7785,94.90746,26.91213,23.53163,7.608225,53.997902,0.429911335,0.875846997,0.677658374,0.880663808,0,0.061412396,0.261935369,7.686395288,37.5372,127.085,28.7,0.6233,5858.687,26.8
26.9,21.2,73.00111,93.04751,26.30151,22.66866,8.127174,52.976091,0.572473861,0.844516638,0.704690006,0.882580325,0,0.371901443,0.192265083,9.12348477,37.5507,126.988,132.118,0.5931,5918.901,26.8
27.6,23.1,72.29031,94.28992,26.85623,23.17083,7.479465,49.924178,0.448738569,0.905212265,0.708842273,0.888074191,0,0.111439152,0.239259425,7.844693442,37.5776,127.083,59.8324,2.6865,5855.55,28.2
27.1,22.2,71.61489,87.71699,27.05947,23.7734,7.642666,28.507836,0.586884702,0.864207571,0.666089666,0.894110927,0,0.499894955,0.264086754,9.886501531,37.4967,126.927,30.968,0.618,5852.553,28.3
27.9,22.3,71.64947,91.5392,27.09844,23.6952,7.55833,53.193503,0.59110983,0.858692828,0.710527677,0.87103536,0.000419873,1.301620343,0.214969208,9.190574487,37.5507,126.937,30.0464,0.8552,5861.349,27.2
26.6,21.5,75.37583,91.85377,26.42464,23.04504,6.503964,38.127969,0.503182424,0.818700931,0.658328815,0.831244845,0,0.121516547,0.313129845,8.657379071,37.4697,126.995,82.2912,2.2579,5855.753,27.1
27.4,21.9,74.68872,97.01804,26.77166,22.78098,7.003519,49.775455,0.475815157,0.882966422,0.714006175,0.861516173,0,0.303644316,0.165986793,7.155956407,37.6181,127.099,53.4712,0.697,5866.985,26.8
28.6,22.9,74.48782,92.28065,26.62605,23.1962,6.699989,40.772381,0.488121255,0.857596293,0.668841048,0.841560401,0,0.074613204,0.299916832,8.484762669,37.4832,127.024,56.4448,1.2313,5859.464,29.1
26.4,22.3,72.81766,90.98534,26.7487,23.44166,7.884631,28.989353,0.596218625,0.858412378,0.737049595,0.876209855,0.004349137,1.071631705,0.219819761,8.075211604,37.5776,126.938,75.0924,1.7678,5888.267,26.6
26.5,22.5,84.87211,99.3197,25.61672,21.87033,12.17096,46.26556,0.51240819,0.861998288,0.774218417,0.909556642,0.002353362,1.433177081,0.236292369,7.215191682,37.6181,127.004,146.554,4.7296,5926.909,26.6
27.3,22.6,71.94942,93.8293,27.24047,23.16816,7.699813,51.696428,0.481060621,0.892104545,0.700097303,0.893865951,0,0.153080026,0.244288664,8.454925815,37.5507,127.04,26.298,0.5721,5853.975,27.4
27.7,23.2,75.59555,94.85245,26.72241,23.60974,7.48225,62.363306,0.43635771,0.880566263,0.652760809,0.870477679,0,0.089628061,0.269803796,7.391032497,37.5102,127.086,21.9668,0.1332,5847.513,28.4
27.1,23.2,75.35285,92.11928,26.7723,23.51409,7.681417,59.281343,0.567606091,0.857442086,0.703823179,0.90491118,0.004246316,0.5993409,0.196324997,9.621252735,37.5372,126.891,15.5876,0.1554,5846.013,28
26.8,23,73.02171,90.63903,26.9913,23.60947,7.693327,45.433499,0.579019006,0.86086736,0.690344508,0.892087072,0.000369344,1.017054191,0.211083713,9.827611407,37.5237,126.909,17.2956,0.2223,5844.962,27.8
27.2,22.8,70.41255,87.82133,27.40424,23.88325,7.398261,46.832031,0.579855943,0.829696556,0.687362413,0.840498922,0,0.270309289,0.229699506,9.892046412,37.5237,126.97,19.5844,0.2713,5849.743,28.1
23.8,20.9,65.8634,99.94918,25.85126,19.71408,10.231088,78.213238,0.692017416,0.315089768,0.115504167,0.309730125,0.405180489,0.04755617,0,0,37.6046,126.991,212.335,2.785,5981.979,25.4
26.1,22.2,55.9902,99.11433,28.23024,21.90591,7.1642,72.134391,0.710540314,0.289297481,0.075551704,0.233840698,0.586118733,0.005549376,0,0,37.6046,127.032,44.7624,0.5141,5858.019,27.7
27.3,22.6,49.58952,95.95566,28.92011,22.24369,8.324575,30.104347,0.740796633,0.307465268,0.114597639,0.265433527,0.893433876,0.005052715,0,0,37.5776,127.058,33.3068,0.2661,5852.268,27.6
27,22.4,66.5645,99.8266,27.62654,21.18165,6.713917,97.691008,0.664485179,0.25362788,0.066222662,0.202568032,0.40533946,0.033548483,0,0,37.645,127.022,45.716,2.5348,5845.616,28.6
